Imran Nazir, 255.000000, Inzamam-ul-Haq
Imran Nazir, 5.000000, Abdul Razzaq
Imran Nazir, 64.000000, Moin Khan
Imran Nazir, 806.000000, Saeed Anwar
Imran Nazir, 55.000000, Saleem Elahi
Imran Nazir, 23.000000, Waqar Younis
Imran Nazir, 29.000000, Wasim Akram
Imran Nazir, 364.000000, Mohammad Yousuf
Imran Nazir, 822.000000, Shahid Afridi
Imran Nazir, 61.000000, Azhar Mahmood
Imran Nazir, 486.000000, Younis Khan
Imran Nazir, 8.000000, Rashid Latif
Imran Nazir, 102.000000, Shoaib Malik
Imran Nazir, 10.000000, Mohammad Sami
Imran Nazir, 158.000000, Mohammad Hafeez
Imran Nazir, 61.000000, Yasir Hameed
Imran Nazir, 216.000000, Kamran Akmal
Imran Nazir, 163.000000, Salman Butt
Imran Nazir, 33.000000, Imran Farhat
Imran Nazir, 24.000000, Mohammad Wasim
Imran Nazir, 19.000000, Wajahatullah Wasti
Inzamam-ul-Haq, 957.000000, Abdul Razzaq
Inzamam-ul-Haq, 521.000000, Moin Khan
Inzamam-ul-Haq, 1.000000, Mushtaq Ahmed
Inzamam-ul-Haq, 796.000000, Saeed Anwar
Inzamam-ul-Haq, 94.000000, Saleem Elahi
Inzamam-ul-Haq, 106.000000, Waqar Younis
Inzamam-ul-Haq, 27.000000, Wasim Akram
Inzamam-ul-Haq, 3370.000000, Mohammad Yousuf
Inzamam-ul-Haq, 404.000000, Shahid Afridi
Inzamam-ul-Haq, 45.000000, Azhar Mahmood
Inzamam-ul-Haq, 1737.000000, Younis Khan
Inzamam-ul-Haq, 121.000000, Rashid Latif
Inzamam-ul-Haq, 1033.000000, Shoaib Malik
Inzamam-ul-Haq, 41.000000, Shoaib Akhtar
Inzamam-ul-Haq, 25.000000, Mohammad Sami
Inzamam-ul-Haq, 90.000000, Mohammad Hafeez
Inzamam-ul-Haq, 385.000000, Yasir Hameed
Inzamam-ul-Haq, 1.000000, Arshad Khan
Inzamam-ul-Haq, 116.000000, Naved-ul-Hasan
Inzamam-ul-Haq, 156.000000, Kamran Akmal
Inzamam-ul-Haq, 202.000000, Salman Butt
Inzamam-ul-Haq, 27.000000, Imran Farhat
Inzamam-ul-Haq, 18.000000, Iftikhar Anjum
Inzamam-ul-Haq, 1.000000, Mohammad Asif
Inzamam-ul-Haq, 83.000000, Ijaz Ahmed
Inzamam-ul-Haq, 5.000000, Wajahatullah Wasti
Inzamam-ul-Haq, 87.000000, Faisal Iqbal
Inzamam-ul-Haq, 16.000000, Taufeeq Umar
Inzamam-ul-Haq, 8.000000, Shabbir Ahmed
Inzamam-ul-Haq, 227.000000, Naved Latif
Inzamam-ul-Haq, 23.000000, Abdur Rehman
Inzamam-ul-Haq, 30.000000, Bazid Khan
Inzamam-ul-Haq, 11.000000, Mohammad Akram
Abdul Razzaq, 523.000000, Moin Khan
Abdul Razzaq, 2.000000, Mushtaq Ahmed
Abdul Razzaq, 260.000000, Saeed Anwar
Abdul Razzaq, 348.000000, Saleem Elahi
Abdul Razzaq, 91.000000, Saqlain Mushtaq
Abdul Razzaq, 108.000000, Waqar Younis
Abdul Razzaq, 283.000000, Wasim Akram
Abdul Razzaq, 1408.000000, Mohammad Yousuf
Abdul Razzaq, 466.000000, Shahid Afridi
Abdul Razzaq, 366.000000, Azhar Mahmood
Abdul Razzaq, 917.000000, Younis Khan
Abdul Razzaq, 468.000000, Rashid Latif
Abdul Razzaq, 826.000000, Shoaib Malik
Abdul Razzaq, 149.000000, Shoaib Akhtar
Abdul Razzaq, 245.000000, Mohammad Sami
Abdul Razzaq, 17.000000, Mohammad Hafeez
Abdul Razzaq, 76.000000, Yasir Hameed
Abdul Razzaq, 332.000000, Naved-ul-Hasan
Abdul Razzaq, 283.000000, Kamran Akmal
Abdul Razzaq, 132.000000, Salman Butt
Abdul Razzaq, 28.000000, Imran Farhat
Abdul Razzaq, 17.000000, Iftikhar Anjum
Abdul Razzaq, 7.000000, Mohammad Asif
Abdul Razzaq, 153.000000, Fawad Alam
Abdul Razzaq, 114.000000, Umar Akmal
Abdul Razzaq, 159.000000, Umar Gul
Abdul Razzaq, 8.000000, Saeed Ajmal
Abdul Razzaq, 119.000000, Ijaz Ahmed
Abdul Razzaq, 86.000000, Misbah-ul-Haq
Abdul Razzaq, 50.000000, Taufeeq Umar
Abdul Razzaq, 37.000000, Mohammad Amir
Abdul Razzaq, 16.000000, Yasir Arafat
Abdul Razzaq, 16.000000, Atiq-uz-Zaman
Abdul Razzaq, 28.000000, Abdur Rehman
Abdul Razzaq, 35.000000, Zulqarnain Haider
Abdul Razzaq, 45.000000, Wahab Riaz
Moin Khan, 15.000000, Saeed Anwar
Moin Khan, 67.000000, Saleem Elahi
Moin Khan, 39.000000, Saqlain Mushtaq
